source,competition,year,topic,kind,status,target,sha256,size
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10446019.zip!/C10446019刘史孙fj.rar!/C10446019.doc,研究生数学建模,2012,C题,Word原稿,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/Word原稿/C10446019.doc,8ed307e9f6d115d82f65ecf23efcf6efaf79f39cb28a1f42f6585226398505b3,73216
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10446019.zip!/C10446019刘史孙fj.rar!/C10446019刘史孙.doc,研究生数学建模,2012,C题,Word原稿,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/Word原稿/C10446019刘史孙.doc,1a9eaa83350975c21c3f000951f6ed2edbc61b2946f34dd034d6288ab4060996,1120768
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10446019.zip!/C10446019刘史孙fj.rar!/第九届“华为杯”全国研究生数学建模竞赛 论文封面.doc,研究生数学建模,2012,C题,Word原稿,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/Word原稿/第九届“华为杯”全国研究生数学建模竞赛 论文封面.doc,8ba209e8f6228666163424883e232b3bdf8492d2a667c024e618260d726eb51f,358912
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007.xls,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007.xls,a816b6381bf64acf5870568074ec69fb946ed645a5db7597657c2121d491bd9b,28672
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王.pdf,研究生数学建模,2012,C题,PDF,复用仓库现有文件,2-0研赛题目+论文/优秀论文按年份/2012年优秀论文/C/C10699007.pdf,b910164282c7fcff263479b0bb52cdd27dbd8e9a7948b95db1947a969d3da450,1362985
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/BuildLine.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/BuildLine.m,fa57964a680b70fa5cae4f1a12b49f6f85b22023a51d30c28c7162485bfdafab,132
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/Daoshu.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/Daoshu.m,cb06c170e705f46070ab8d48fddc0f1bffaa57179944b10e6b077db1e1a8c62e,252
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/Daoshu_ring.asv,研究生数学建模,2012,C题,排除缓存与编译产物,排除缓存与编译产物,,1129bff7a4ceb15adc49efc4421e3e1a7e6835c7862b3df9325e4d42f3abf8c2,267
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/Daoshu_ring.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/Daoshu_ring.m,42756929728a3c27322e5d2b689d3b3c89c89fc226697dd3ba05cb185d2a461b,397
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/BuildLine.m,研究生数学建模,2012,C题,配套附件,内容去重,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/BuildLine.m,fa57964a680b70fa5cae4f1a12b49f6f85b22023a51d30c28c7162485bfdafab,132
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/Daoshu_ring.m,研究生数学建模,2012,C题,配套附件,内容去重,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/Daoshu_ring.m,42756929728a3c27322e5d2b689d3b3c89c89fc226697dd3ba05cb185d2a461b,397
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_findABCD.asv,研究生数学建模,2012,C题,排除缓存与编译产物,排除缓存与编译产物,,b5e4edde3b5b44fb3053c6391d99fad92b1941b6121ca7b3a248b18b8b41a267,764
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_findABCD.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/dd_findABCD.m,aa2b6e7bd7e66519f3f47641952385cf7cccc6c87d9eb5951dbcd71a7008fd00,967
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_Q2Calc_FDM.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/dd_Q2Calc_FDM.m,3739e63af741cf230d5607d9f7e7f16137cccd67c0105c97abcf19d1c7c0ec23,4682
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_Q3_area.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/dd_Q3_area.m,4eebc1e867b75e04b5ba1dcbfc69a721ea7cad4b266f9a9e3cb85f02706a8e94,4314
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_Q3_ChanLiang_useWork.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/dd_Q3_ChanLiang_useWork.m,b7d658134c29b56acd29824ecd8e03b1e84891def41a10e8ccd54d191082be35,1335
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_Q3_Qulv.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/dd_Q3_Qulv.m,806ec0f5dca2f167194bafdc229c08f5b2c1bd7e0bd252b4565f5a07bf2c76e7,1952
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_Q4_CalcC_useWork.asv,研究生数学建模,2012,C题,排除缓存与编译产物,排除缓存与编译产物,,2cb99937f9e2423533c1fc683283095e472386497f0e3b9b03b17bc20a8af975,496
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/dd_Q4_CalcC_useWork.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/dd_Q4_CalcC_useWork.m,2cb99937f9e2423533c1fc683283095e472386497f0e3b9b03b17bc20a8af975,496
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/DieDai.asv,研究生数学建模,2012,C题,排除缓存与编译产物,排除缓存与编译产物,,4fc9ba5e5bcf72414a2e2db1f27f2004621b9ea41cca04d6294730272559c66d,2249
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/DieDai.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/DieDai.m,57dbe91f7646c1eb559d0e2c2df2a5039496de6e2e4bc7ffd6002badc4684dea,2249
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/evalLine.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/evalLine.m,4c856e3a63876fa14dd0a4ceb25c88d838e19edec0ccd5b5e1608235d55fb8e3,143
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/GuiYiHua.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/GuiYiHua.m,e34a78592dbd49c9a357b8d685f9b9bed64973a3f9b3051b97d7629122ad62b3,235
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/LineCross.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/LineCross.m,5bdd42132a4a1d52e31b0e1a72cf4b3c28fee02e07939888f6b4e34c8cfdb6e2,201
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai/smoothen.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai/smoothen.m,9fd3dedb203bb380f7ab34137bb354f4e16ec149a3df53fab11dcde24123f13b,188
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/BuildLine.m,研究生数学建模,2012,C题,配套附件,内容去重,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/BuildLine.m,fa57964a680b70fa5cae4f1a12b49f6f85b22023a51d30c28c7162485bfdafab,132
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/Daoshu_ring.m,研究生数学建模,2012,C题,配套附件,内容去重,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/Daoshu_ring.m,42756929728a3c27322e5d2b689d3b3c89c89fc226697dd3ba05cb185d2a461b,397
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_findABCD.asv,研究生数学建模,2012,C题,排除缓存与编译产物,排除缓存与编译产物,,0d9f6dbf820f5778f639b84995400323bee6179db968d4dd37a94824fd07ca3a,991
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_findABCD.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai_sanji/dd_findABCD.m,a2c2747bbcbd25d820ad2292dc81d91b2e1ab429b2778f3613f816d20e81b31f,854
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_Q2Calc_FDM.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai_sanji/dd_Q2Calc_FDM.m,109f7d58c3fe6d6d167de3567c49cb2db96b27ea9f6b18004075107206d60c80,4517
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_Q3_area.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai_sanji/dd_Q3_area.m,e9d81bdd0e5e0964552a5c5c9c959712cd8c9ca027e23396feef64be2a8558d2,4316
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_Q3_ChanLiang_useWork.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai_sanji/dd_Q3_ChanLiang_useWork.m,ff797c195d32c10625d5da9c83142f3f8e30800ea1489950c454d1f08439463e,1335
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_Q3_Qulv.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai_sanji/dd_Q3_Qulv.m,92f573af87148fac0c423e6cccd89f63ec0944e92eb8f8ff10ad5009e3c6804c,1940
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_Q4_CalcC_useWork.asv,研究生数学建模,2012,C题,排除缓存与编译产物,排除缓存与编译产物,,2cb99937f9e2423533c1fc683283095e472386497f0e3b9b03b17bc20a8af975,496
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/dd_Q4_CalcC_useWork.m,研究生数学建模,2012,C题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2012/C题/配套附件/2012年全国研究生数学建模竞赛优秀论文选/2012C/C10699007许孙王/C10699007许孙王fj/程序/diedai_sanji/dd_Q4_CalcC_useWork.m,a554583033a2b8723f338d0a52ccf3d4d501ee5d5529fcc22d83aba67b8c12de,500
04-25年优秀论文/2012年研究生数学建模竞赛优秀论文选/2012年全国研究生数学建模竞赛优秀论文选/2012C.rar!/2012C/2012C/C10699007许孙王.rar!/C10699007许孙王fj.rar!/程序/diedai_sanji/DieDai.asv,研究生数学建模,2012,C题,排除缓存与编译产物,排除缓存与编译产物,,a85a17f39c67da4d09220660e18907f25bebffc44cd0c927fb62277c746cfc04,2093
