FORWARD_TEXT_FORMAT_1.0
STDEP =   155.7250
ENDEP =   965.4750
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, R4.0, SP1, RILD, RILM, RLL8, SP, DEVi, AZIm, DEN, CNL, GR, AC, CNL%, R4.0%, DEN%, RILD%, RILM%, RLL8%, CAL%, RML%, RMN%, GR%, AC%, SP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL       R4.0        SP1       RILD       RILM       RLL8         SP       DEVi       AZIm        DEN        CNL         GR         AC       CNL%      R4.0%       DEN%      RILD%      RILM%      RLL8%       CAL%       RML%       RMN%        GR%        AC%        SP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 179.8500       0.233      1.185     24.609      0.640    182.692   2000.000      9.723      0.409    247.370      1.270    353.025      2.163     51.659     86.036    183.945     38.912      0.755      2.121   2000.000      8.672      0.423     24.671      0.233      1.185     53.707    207.625    312.081      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 179.9750       0.215      1.168     24.639      0.639    182.041   2000.000      9.418      0.414    247.700      1.267    353.738      2.138     49.834     84.970    183.050     39.789      0.762      2.122   2000.000      8.539      0.428     24.681      0.215      1.168     56.948    200.397    311.905      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.1000       0.234      1.234     24.650      0.640    181.288   2000.000      9.182      0.417    247.907      1.261    354.763      2.121     47.097     82.138    183.030     41.413      0.761      2.146   2000.000      8.622      0.430     24.689      0.234      1.234     63.035    191.779    311.435      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.2250       0.270      1.207     24.662      0.634    180.812   2000.000      8.870      0.421    248.095      1.257    355.218      2.123     42.977     75.657    183.386     42.688      0.755      2.186   2000.000      8.973      0.432     24.695      0.270      1.207     66.400    186.991    311.109      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.3500       0.267      1.051     24.671      0.626    180.041   2000.000      8.671      0.423    248.247      1.253    355.624      2.147     34.965     71.484    183.741     45.281      0.756      2.217   2000.000      9.480      0.434     24.689      0.267      1.051     70.340    183.472    310.702      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.4750       0.245      0.987     24.681      0.630    179.690   2000.000      8.539      0.428    248.792      1.250    355.679      2.186     31.671     64.719    183.784     47.110      0.766      2.259   1968.303     10.916      0.437     24.683      0.245      0.987     71.512    183.480    310.401      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.6000       0.231      1.084     24.689      0.633    179.283   2000.000      8.623      0.430    248.795      1.247    355.781      2.218     28.398     60.989    183.555     49.098      0.778      2.270   1883.735     12.149      0.438     24.674      0.231      1.084     72.134    184.695    309.730      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.7250       0.225      1.189     24.695      0.630    179.007   2000.000      8.974      0.432    248.554      1.245    355.841      2.259     26.890     59.219    184.536     50.830      0.779      2.273   1597.081     14.627      0.437     24.637      0.225      1.189     73.508    185.655    309.229      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.8500       0.240      1.224     24.689      0.624    178.537   1999.927      9.483      0.434    248.232      1.244    355.921      2.270     26.546     59.740    187.569     51.679      0.765      2.278   1289.215     18.132      0.433     24.616      0.240      1.224     77.436    186.259    308.665      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 180.9750       0.272      1.145     24.683      0.606    178.311   1968.105     10.919      0.437    247.464      1.244    355.988      2.273     28.641     61.062    198.302     49.864      0.752      2.294    736.872     31.278      0.419     24.577      0.272      1.145     80.185    185.888    308.189      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 181.1000       0.265      1.070     24.674      0.589    177.904   1883.058     12.155      0.438    246.878      1.244    356.116      2.279     31.033     62.365    208.451     47.143      0.759      2.301    426.373     45.996      0.409     24.554      0.265      1.070     84.767    184.880    307.480      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 181.2250       0.259      1.104     24.637      0.557    177.503   1596.345     14.636      0.437    245.866      1.244    356.197      2.294     33.261     62.951    222.632     43.069      0.778      2.311    133.016     82.813      0.394     24.545      0.259      1.104     86.063    183.969    307.129      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 181.3500       0.281      1.057     24.616      0.531    176.625   1287.881     18.164      0.433    244.718      1.246    356.315      2.301     35.353     62.293    233.328     35.003      0.784      2.313     42.944    120.408      0.383     24.551      0.281      1.057     85.042    183.051    306.785      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 181.4750       0.275      1.103     24.577      0.515    176.024    736.114     31.314      0.419    241.990      1.248    356.417      2.311     35.163     61.550    245.739     31.709      0.783      2.322      5.658    159.723      0.382     24.595      0.275      1.103     82.312    183.021    306.609      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
 181.6000       0.290      1.080     24.554      0.515    175.083    425.650     46.086      0.409    239.899      1.252    356.608      2.313     34.896     61.364    250.122     28.416      0.778      2.335      4.443    163.106      0.402     24.658      0.290      1.080     75.766    183.377    306.666      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000      0.000
