FORWARD_TEXT_FORMAT_1.0
STDEP =   174.1500
ENDEP =   863.4000
RLEV  =     0.1250
CURVENAME =  CNL, R4.0, RML, RMN, CAL, DEVI, AZIM, SP, GR, AC, SP1, RLL8, RILD, RILM, DEN, RILD%, RILM%, RLL8%, SP1%, RML%, RMN%, CAL%, DEN%, R4.0%, GR%, AC%, CNL%, SP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           CNL       R4.0        RML        RMN        CAL       DEVI       AZIM         SP         GR         AC        SP1       RLL8       RILD       RILM        DEN      RILD%      RILM%      RLL8%       SP1%       RML%       RMN%       CAL%       DEN%      R4.0%        GR%        AC%       CNL%        SP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 362.9000      22.168     22.762     17.330     19.802     22.161      0.241    227.846     47.650     94.281    243.919    126.485     25.472     25.007     24.934      2.622     24.982     24.293     21.073    126.434      7.604      9.033     22.166      2.614     19.391     75.501    220.486     21.507    332.008      0.100     47.849      0.000      0.100      0.010     99.900     52.051     99.900      0.100    -13.175     24.944      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.089     41.100     46.095      0.000  -9999.000  -9999.000      0.000
 363.0250      22.157     22.021     14.520     16.765     22.164      0.243    227.881     48.507     91.231    240.493    126.356     29.846     25.259     25.812      2.625     24.908     24.368     22.294    126.281     13.947     15.501     22.163      2.598     19.218     79.683    217.382     21.780    331.532      0.100     52.244      0.000      0.100      0.010     99.900     47.656     99.900      0.100    -12.563     25.007      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.988     40.106     39.259      0.000  -9999.000  -9999.000      0.000
 363.1500      22.149     21.079     12.806     15.490     22.166      0.244    228.321     49.112     89.781    237.337    126.088     31.299     25.631     26.472      2.628     25.103     25.479     28.527    125.903     17.012     19.228     22.161      2.594     19.456     84.341    219.500     22.685    331.102      0.100     54.254      0.000      0.100      0.010     99.900     45.646     99.900      0.100    -11.710     25.259      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.589     38.742     33.505      0.000  -9999.000  -9999.000      0.000
 363.2750      21.981     20.699     13.659     16.865     22.168      0.250    227.440     49.505     90.634    235.446    125.785     30.933     26.172     27.099      2.625     25.410     26.131     31.109    125.671     18.010     20.721     22.161      2.593     19.865     89.074    223.798     27.880    330.727      0.100     53.076      0.000      0.100      0.010     99.900     46.824     99.900      0.100    -11.109     25.631      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.016     37.776     31.950      0.000  -9999.000  -9999.000      0.000
 363.4000      21.505     20.540     15.242     18.883     22.169      0.267    224.486     49.878     91.317    235.592    125.540     29.567     27.341     27.915      2.620     25.842     26.797     31.479    125.415     17.006     19.364     22.163      2.594     20.443     94.465    229.609     31.414    330.178      0.100     52.123      0.000      0.100      0.010     99.900     47.777     99.900      0.100    -10.719     26.172      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.209     36.901     32.328      0.000  -9999.000  -9999.000      0.000
 363.5250      21.224     20.442     17.502     19.595     22.168      0.271    225.028     50.585     90.048    235.814    125.277     28.911     28.610     28.820      2.611     26.486     27.386     30.414    125.146     13.341     15.533     22.166      2.603     22.064     98.732    242.102     33.049    330.013      0.100     53.887      0.000      0.100      0.010     99.900     46.013     99.900      0.100    -10.350     27.341      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.575     35.823     33.821      0.000  -9999.000  -9999.000      0.000
 363.6500      21.193     20.252     17.120     18.990     22.166      0.270    225.942     51.251     87.196    235.757    124.873     29.423     29.422     29.584      2.597     28.150     28.415     28.766    124.615     12.553     15.470     22.168      2.607     23.018     97.787    246.666     31.163    329.894      0.100     57.713      0.000      0.100      0.010     99.900     42.188     99.900      0.100     -9.646     28.610      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.953     34.698     34.589      0.000  -9999.000  -9999.000      0.000
 363.7750      21.288     20.122     14.876     16.921     22.163      0.269    226.139     51.852     84.305    235.576    124.496     30.116     30.071     30.281      2.593     29.043     29.202     29.047    124.383     14.178     17.519     22.173      2.608     23.992     98.963    249.551     22.556    329.793      0.100     61.403      0.000      0.100      0.010     99.900     38.497     99.900      0.100     -8.985     29.422      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.988     33.802     33.987      0.000  -9999.000  -9999.000      0.000
 363.9000      21.391     20.045     13.567     15.564     22.161      0.268    226.543     52.492     84.045    235.524    124.292     30.720     30.720     31.066      2.593     29.777     29.943     29.775    124.206     15.738     19.519     22.175      2.608     24.950    101.484    250.719     19.000    329.720      0.100     61.726      0.000      0.100      0.010     99.900     38.174     99.900      0.100     -8.388     30.071      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.254     33.024     33.205      0.000  -9999.000  -9999.000      0.000
 364.0250      21.225     20.039     15.184     17.376     22.162      0.263    228.244     53.583     84.347    235.504    124.140     30.980     31.210     31.721      2.596     30.346     30.596     30.433    124.078     18.321     19.631     22.177      2.604     26.666     99.834    248.183     16.550    329.775      0.100     61.351      0.000      0.100      0.010     99.900     38.549     99.900      0.100     -7.751     30.720      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.552     32.189     32.552      0.000  -9999.000  -9999.000      0.000
 364.1500      20.780     20.260     15.534     17.968     22.164      0.260    228.436     54.433     84.658    235.096    124.018     31.013     31.490     32.156      2.604     31.067     31.504     30.986    123.962     16.565     18.695     22.178      2.603     27.328     95.499    245.208     15.056    329.894      0.100     60.962      0.000      0.100      0.010     99.900     38.938     99.900      0.100     -6.664     31.210      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.041     31.525     32.279      0.000  -9999.000  -9999.000      0.000
 364.2750      20.202     20.507     16.119     18.735     22.166      0.257    229.242     55.037     84.391    234.220    123.978     31.326     31.750     32.589      2.607     31.343     31.922     30.975    123.993     14.100     16.106     22.175      2.604     27.787     92.161    241.677     13.796    330.086      0.100     61.295      0.000      0.100      0.010     99.900     38.605     99.900      0.100     -5.818     31.490      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.756     31.099     32.244      0.000  -9999.000  -9999.000      0.000
 364.4000      19.582     20.816     17.448     20.213     22.169      0.246    231.800     55.614     83.268    233.443    124.037     32.752     32.068     33.344      2.608     31.627     32.372     31.049    124.078     13.324     15.316     22.173      2.606     27.993     89.618    238.442     13.588    330.644      0.100     62.682      0.000      0.100      0.010     99.900     37.218     99.900      0.100     -5.218     31.750      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.496     30.685     31.923      0.000  -9999.000  -9999.000      0.000
 364.5250      19.488     21.223     17.254     19.882     22.173      0.247    230.991     56.439     82.621    232.702    124.145     34.390     32.312     33.994      2.607     31.863     32.789     31.580    124.206     16.029     18.313     22.171      2.612     27.545     90.061    235.430     13.609    330.992      0.100     63.469      0.000      0.100      0.010     99.900     36.431     99.900      0.100     -4.645     32.068      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.184     29.990     30.533      0.000  -9999.000  -9999.000      0.000
 364.6500      19.763     22.334     17.173     19.406     22.175      0.248    230.128     56.992     83.471    232.065    124.407     35.115     32.417     34.146      2.604     32.256     33.852     33.824    124.591     15.310     17.812     22.170      2.616     26.954     91.620    235.472     14.011    331.386      0.100     62.434      0.000      0.100      0.010     99.900     37.466     99.900      0.100     -3.824     32.312      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.948     29.417     29.078      0.000  -9999.000  -9999.000      0.000
