FORWARD_TEXT_FORMAT_1.0
STDEP =   120.0000
ENDEP =  1020.0000
RLEV  =     0.1250
CURVENAME =  SP, GR, AC, DEVI, AZIM, SP1, MMD, rll8, RILD, RILM, SSD, LSD, SP2, TEN, SPD, DEN, CORR, CNL, CAL, RML, RMN, R4.0, rll8%, rild%, rilm%, sp1%, cal%, rml%, rmn%, sp%, cn%, ac%, gr%, den%, r4.0%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, cnl%
END
#DEPTH            SP         GR         AC       DEVI       AZIM        SP1        MMD       rll8       RILD       RILM        SSD        LSD        SP2        TEN        SPD        DEN       CORR        CNL        CAL        RML        RMN       R4.0      rll8%      rild%      rilm%       sp1%       cal%       rml%       rmn%        sp%        cn%        ac%        gr%       den%      r4.0%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP       cnl%
 309.5000     100.441     75.857    225.829      1.022    160.472    120.173    497.559    130.225     69.572     66.722    223.481    227.337     -1.099    256.581    520.560      2.535     -0.076     14.172     23.237     73.645     84.009    155.516    130.225     69.572     66.722    120.068     23.237     79.242     89.012     96.169     11.929    231.269     88.767      2.535    165.143      0.100     88.153      0.000      0.100      0.010     99.900     11.747     99.900      0.100     -2.128     69.572      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.374     14.987      7.679      0.000  -9999.000  -9999.000      0.000     14.172
 309.6250     100.638     75.150    224.064      1.062    159.938    119.942    545.898    137.534     71.420     68.035    223.534    228.424     -1.099    248.378    521.100      2.540     -0.077     13.717     23.288     81.695     93.343    161.178    137.534     71.420     68.035    119.738     23.288     71.354     80.349     96.071     12.149    230.005     84.989      2.540    162.226      0.100     88.689      0.000      0.100      0.010     99.900     11.211     99.900      0.100     -1.932     71.420      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.002     14.698      7.271      0.000  -9999.000  -9999.000      0.000     13.717
 309.7500     100.769     75.175    223.086      1.173    159.779    119.685    454.590    144.186     72.759     69.315    223.424    228.169     -1.099    236.330    523.800      2.541     -0.077     12.894     23.302     79.242     89.012    167.855    144.186     72.759     69.315    119.598     23.302     76.763     86.495     96.010     13.973    228.175     80.447      2.541    158.446      0.100     88.670      0.000      0.100      0.010     99.900     11.230     99.900      0.100     -1.801     72.759      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.744     14.427      6.936      0.000  -9999.000  -9999.000      0.000     12.894
 309.8750     100.881     76.029    222.319      1.173    159.779    119.556    527.832    150.041     72.850     70.014    223.156    226.507     -1.099    221.974    524.340      2.538     -0.076     12.158     23.306     71.355     80.350    177.252    150.041     72.850     70.014    119.488     23.306     83.443     93.869     95.986     15.935    227.701     78.873      2.538    157.458      0.100     88.021      0.000      0.100      0.010     99.900     11.879     99.900      0.100     -1.690     72.850      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.727     14.283      6.665      0.000  -9999.000  -9999.000      0.000     12.158
 310.0000     100.990     78.544    221.791      1.237    161.210    119.465    503.418    156.731     71.123     69.692    221.949    220.856     -1.099    216.335    527.580      2.534     -0.072     11.965     23.304     76.763     86.494    182.503    156.731     71.123     69.692    119.427     23.304     73.674     84.844     96.010     18.482    227.239     78.901      2.534    156.906      0.100     86.058      0.000      0.100      0.010     99.900     13.842     99.900      0.100     -1.581     71.123      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.060     14.349      6.380      0.000  -9999.000  -9999.000      0.000     11.965
 310.1250     101.240     81.344    222.173      1.238    161.931    119.423    491.699    160.934     68.191     68.421    220.987    218.521     -1.099    214.028    524.880      2.530     -0.073     12.033     23.287     83.442     93.868    187.736    160.934     68.191     68.421    119.415     23.287     69.413     80.858     96.084     20.929    226.620     76.270      2.530    156.759      0.100     83.771      0.000      0.100      0.010     99.900     16.129     99.900      0.100     -1.331     68.191      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.665     14.615      6.214      0.000  -9999.000  -9999.000      0.000     12.033
 310.2500     101.379     83.918    224.534      1.220    160.530    119.434    502.930    156.966     64.368     66.039    220.146    217.410     -1.099    202.748    524.880      2.528     -0.076     13.016     23.257     73.675     84.845    193.114    156.966     64.368     66.039    119.464     23.257     65.427     77.709     96.181     22.394    224.451     75.139      2.528    158.276      0.100     81.571      0.000      0.100      0.010     99.900     18.329     99.900      0.100     -1.193     64.368      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.536     15.143      6.371      0.000  -9999.000  -9999.000      0.000     13.016
 310.3750     101.501     86.623    228.854      1.215    160.356    119.496    532.227    121.293     58.722     60.118    219.867    217.685     -1.099    196.852    527.040      2.530     -0.078     14.906     23.214     69.414     80.859    198.382    121.293     58.722     60.118    119.549     23.214     60.098     72.155     96.291     21.360    223.389     75.168      2.530    159.705      0.100     79.154      0.000      0.100      0.010     99.900     20.746     99.900      0.100     -1.071     58.722      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.029     16.634      8.245      0.000  -9999.000  -9999.000      0.000     14.906
 310.5000     101.623     91.136    236.651      1.278    160.649    119.596    543.457     71.332     52.387     51.889    221.188    221.244     -1.099    215.053    524.340      2.533     -0.077     17.147     23.156     65.427     77.710    198.199     71.332     52.387     51.889    119.671     23.156     52.373     58.312     96.560     20.000    222.555     75.186      2.533    161.195      0.100     74.866      0.000      0.100      0.010     99.900     25.034     99.900      0.100     -0.950     52.387      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.089     19.272     14.019      0.000  -9999.000  -9999.000      0.000     17.147
 310.6250     101.810     95.903    245.906      1.288    161.237    119.792    494.629     54.843     48.978     47.211    222.172    223.576     -1.099    219.924    523.800      2.533     -0.076     19.647     23.118     60.099     72.156    195.625     54.843     48.978     47.211    119.989     23.118     36.057     35.133     96.730     18.973    221.906     77.507      2.533    162.712      0.100     69.968      0.000      0.100      0.010     99.900     29.932     99.900      0.100     -0.764     48.978      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.417     21.182     18.234      0.000  -9999.000  -9999.000      0.000     19.647
 310.7500     101.897     96.934    249.816      1.399    160.728    120.060    478.027     46.712     45.847     43.562    222.884    225.603     -1.099    227.358    517.860      2.530     -0.076     21.627     23.117     52.374     58.314    189.760     46.712     45.847     43.562    120.178     23.117     25.746     26.343     96.914     19.333    221.589     80.364      2.530    166.917      0.100     68.855      0.000      0.100      0.010     99.900     31.045     99.900      0.100     -0.676     45.847      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.812     22.956     21.408      0.000  -9999.000  -9999.000      0.000     21.627
 310.8750     101.971     96.772    252.265      1.278    160.978    120.249    521.484     42.490     42.112     40.147    223.126    227.018     -1.099    243.251    517.860      2.519     -0.077     21.901     23.120     36.059     35.135    178.888     42.490     42.112     40.147    120.367     23.120     31.788     35.232     97.097     20.585    223.201     83.069      2.519    170.247      0.100     69.031      0.000      0.100      0.010     99.900     30.869     99.900      0.100     -0.604     42.112      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.746     24.909     23.535      0.000      8.377     14.128      0.000     21.901
 311.0000     102.022     96.573    252.969      1.255    161.014    120.434    523.926     39.600     38.227     36.950    222.555    228.590     -1.099    272.987    518.940      2.516     -0.083     20.711     23.129     25.747     26.344    171.482     39.600     38.227     36.950    120.544     23.129     38.249     43.226     97.463     21.707    226.885     85.416      2.516    174.777     14.058     66.423      1.000     14.058      2.812     73.734     19.519     94.088     14.058     -0.553     38.227      1.000      0.000      0.000      0.000      0.000      0.676      0.000      0.000      0.000      0.000      0.000     26.159     27.063     25.253      0.000      8.377     14.128      0.000     20.711
