FORWARD_TEXT_FORMAT_1.0
STDEP =    15.0000
ENDEP =   980.0000
RLEV  =     0.1250
CURVENAME =  DEVI, AZIM, DEN, SP1, Rll8, RILD, RILM, GR, MMD, AC, CNl, RML, RMN, SP, sp%, ac%, gr%, mmd%, den%, CNL%, rild%, rilm%, rll8%, sp1%, RML%, RMN%, r4.0%, r4.0, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, CAL, cal%
END
#DEPTH          DEVI       AZIM        DEN        SP1       Rll8       RILD       RILM         GR        MMD         AC        CNl        RML        RMN         SP        sp%        ac%        gr%       mmd%       den%       CNL%      rild%      rilm%      rll8%       sp1%       RML%       RMN%      r4.0%       r4.0       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP        CAL       cal%
 298.5000       0.497    125.329      2.513     44.564     32.525     33.751     32.236     87.031      1.820    243.637     21.449     23.421     16.141     46.126    144.280    222.620     75.124     -6.348      2.510     21.449     65.589     58.914     64.088    104.632     23.421     16.141     50.672     68.293      0.100     48.631      0.000      0.100      0.010     99.900     51.269     99.900      0.100    -13.933     33.751      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.629     31.021     30.745      0.000  -9999.000  -9999.000      0.000     23.461     22.330
 298.6250       0.490    126.037      2.541     44.361     34.449     34.223     32.934     87.606     -7.460    240.334     20.989     20.952     16.295     46.500    144.400    222.098     75.184      1.953      2.513     20.989     67.303     61.105     68.794    105.011     20.952     16.295     45.059     61.133      0.100     47.661      0.000      0.100      0.010     99.900     52.239     99.900      0.100    -13.560     34.223      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.220     30.363     29.028      0.000  -9999.000  -9999.000      0.000     23.355     22.393
 298.7500       0.489    126.698      2.565     43.626     35.782     34.994     33.609     88.780    -17.014    237.275     21.111     17.951     16.619     46.886    144.435    221.494     73.636      2.441      2.512     21.111     69.156     63.550     74.596    105.493     17.951     16.619     43.814     55.120      0.100     45.649      0.000      0.100      0.010     99.900     54.251     99.900      0.100    -13.174     34.994      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.576     29.754     27.947      0.000  -9999.000  -9999.000      0.000     23.233     22.416
 298.8750       0.492    126.644      2.586     42.909     37.271     35.948     34.448     87.997     -7.842    234.214     21.345     16.169     15.079     47.507    144.448    221.517     71.593    -71.777      2.510     21.345     71.107     65.632     79.871    106.073     16.169     15.079     43.228     50.357      0.100     46.996      0.000      0.100      0.010     99.900     52.904     99.900      0.100    -12.555     35.948      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.818     29.029     26.831      0.000  -9999.000  -9999.000      0.000     23.165     22.433
 299.0000       0.528    126.434      2.604     42.167     40.721     37.828     36.243     87.320    -45.140    233.592     21.359     14.440     13.616     48.054    144.436    221.738     71.781     91.308      2.522     21.359     74.826     69.227     83.453    107.507     14.440     13.616     43.053     44.991      0.100     48.145      0.000      0.100      0.010     99.900     51.755     99.900      0.100    -12.009     37.828      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.435     27.591     24.557      0.000  -9999.000  -9999.000      0.000     23.116     22.446
 299.1250       0.530    126.205      2.603     41.361     42.209     39.176     37.271     87.991     43.758    233.705     21.178     14.811     13.682     48.423    144.321    222.083     71.357    -44.433      2.532     21.178     76.103     70.582     84.140    108.404     14.811     13.682     43.269     43.783      0.100     47.007      0.000      0.100      0.010     99.900     52.893     99.900      0.100    -11.640     39.176      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.526     26.831     23.692      0.000  -9999.000  -9999.000      0.000     23.085     22.469
 299.2500       0.515    126.986      2.596     39.809     41.878     40.184     37.813     87.909    -12.249    234.688     20.939     15.102     14.280     48.773    144.213    222.874     69.624     75.683      2.539     20.939     76.380     71.412     85.406    109.442     15.102     14.280     43.415     43.219      0.100     47.146      0.000      0.100      0.010     99.900     52.754     99.900      0.100    -11.291     40.184      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.886     26.446     23.879      0.000  -9999.000  -9999.000      0.000     23.072     22.482
 299.3750       0.522    126.983      2.588     38.621     40.830     41.066     38.210     88.522    -21.177    236.451     21.014     17.530     16.205     49.271    144.069    223.161     67.372    -51.758      2.541     21.014     75.627     71.612     88.032    110.589     17.530     16.205     43.453     43.064      0.100     46.095      0.000      0.100      0.010     99.900     53.805     99.900      0.100    -10.794     41.066      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.351     26.171     24.492      0.000  -9999.000  -9999.000      0.000     23.072     22.496
 299.5000       0.560    126.227      2.584     37.649     38.435     42.135     38.536     89.025     13.023    237.466     21.408     18.151     16.232     49.679    143.888    223.296     65.690     16.602      2.529     21.408     70.125     67.930     83.558    112.970     18.151     16.232     43.601     43.276      0.100     45.223      0.000      0.100      0.010     99.900     54.677     99.900      0.100    -10.387     42.135      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.733     25.950     26.018      0.000  -9999.000  -9999.000      0.000     23.072     22.514
 299.6250       0.578    125.892      2.583     36.763     37.242     42.617     38.753     86.599    -12.996    238.517     21.902     15.442     14.018     49.924    143.417    223.292     65.304    -20.508      2.522     21.902     66.060     63.868     73.965    114.105     15.442     14.018     44.243     43.417      0.100     49.351      0.000      0.100      0.010     99.900     50.549     99.900      0.100    -10.143     42.617      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.465     25.805     26.851      0.000  -9999.000  -9999.000      0.000     23.072     22.567
 299.7500       0.581    125.351      2.580     35.543     37.114     42.729     38.936     85.004    -24.511    239.939     22.380     13.408     12.239     50.137    143.128    222.307     61.533    -23.926      2.515     22.380     61.564     59.045     62.227    115.149     13.408     12.239     45.131     43.460      0.100     51.959      0.000      0.100      0.010     99.900     47.941     99.900      0.100     -9.931     42.729      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.403     25.683     26.944      0.000  -9999.000  -9999.000      0.000     23.072     22.607
 299.8750       0.584    124.801      2.574     34.871     37.670     42.642     39.127     86.925     58.021    241.985     22.624     13.611     12.756     50.394    142.805    220.912     60.932    -51.758      2.510     22.624     56.984     54.388     52.474    116.131     13.611     12.756     46.591     43.631      0.100     48.807      0.000      0.100      0.010     99.900     51.093     99.900      0.100     -9.675     42.642      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.451     25.558     26.546      0.000  -9999.000  -9999.000      0.000     23.074     22.654
 300.0000       0.576    124.495      2.543     34.547     38.571     42.222     39.220     91.498    -10.626    243.488     22.943     16.431     15.222     50.579    142.450    218.845     59.348    109.375      2.500     22.943     48.436     45.628     41.136    117.926     16.431     15.222     48.608     44.282      0.100     40.804      0.000      0.100      0.010     99.900     59.096     99.900      0.100     -9.491     42.222      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.685     25.497     25.926      0.000  -9999.000  -9999.000      0.000     23.078     22.705
 300.1250       0.563    124.576      2.517     34.414     38.227     41.883     39.159     94.547     35.350    245.074     23.705     20.370     18.424     50.659    141.652    216.433     56.804    -84.472      2.494     23.705     44.740     42.105     37.646    118.676     20.370     18.424     53.469     45.194      0.100     35.053      0.000      0.100      0.010     99.900     64.847     99.900      0.100     -9.412     41.883      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.876     25.537     26.159      0.000  -9999.000  -9999.000      0.000     23.087     22.812
 300.2500       0.556    124.602      2.497     34.661     37.334     41.542     38.910     96.364    -17.732    246.922     25.498     23.096     20.154     50.707    141.215    211.681     52.689     50.781      2.490     25.498     41.601     39.085     34.724    119.244     23.096     20.154     55.719     46.676      0.100     31.455      0.000      0.100      0.010     99.900     68.445     99.900      0.100     -9.364     41.542      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.072     25.700     26.785      0.000  -9999.000  -9999.000      0.000     23.102     22.864
