FORWARD_TEXT_FORMAT_1.0
STDEP =   128.5750
ENDEP =   875.3250
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, R4.0, RILD, RILM, RLL8, SP1, SP, DEVI, AZIM, DEN, CNL, GR, AC, CNL%, RILD%, RILM%, RLL8%, SP1%, CAL%, RML%, RMN%, DEN%, SP%, R4.0%, GR%, AC%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL       R4.0       RILD       RILM       RLL8        SP1         SP       DEVI       AZIM        DEN        CNL         GR         AC       CNL%      RILD%      RILM%      RLL8%       SP1%       CAL%       RML%       RMN%       DEN%        SP%      R4.0%        GR%        AC%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 307.7000       7.006      5.822     23.511     24.957     34.271     34.776     31.473     56.551     94.175      0.485    187.593      2.560     27.679    104.755    260.910     12.838     35.143     35.985     35.156     57.500     23.567     17.306     15.595      2.530     98.648     42.340     76.408    257.825      0.100      0.432      0.000      0.100      0.010     99.900     99.468     99.900      0.100     -7.312     34.271      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.179     28.756     31.774      0.000  -9999.000  -9999.000      0.000
 307.8250       6.809      5.862     23.522     26.215     34.105     34.636     30.797     55.933     93.931      0.482    187.466      2.532     32.047    111.139    270.408     11.018     34.336     34.849     31.731     57.086     23.571     18.534     18.500      2.511     98.417     41.210     72.264    250.161      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -7.556     34.105      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.321     28.872     32.471      0.000  -9999.000  -9999.000      0.000
 307.9500       7.993      7.281     23.538     27.475     34.310     35.073     31.578     55.511     93.723      0.480    187.384      2.508     34.833    112.744    273.378      9.696     34.072     34.547     30.669     56.718     23.571     17.558     18.500      2.483     98.192     39.850     72.919    248.735      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -7.764     34.310      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.146     28.512     31.667      0.000  -9999.000  -9999.000      0.000
 308.0750       8.954      7.634     23.555     28.683     34.816     35.868     33.583     55.059     93.538      0.479    187.274      2.484     34.910    109.245    271.854      9.201     34.211     34.913     31.194     56.031     23.560     15.226     17.000      2.459     97.933     38.795     80.512    251.337      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -7.950     34.816      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.722     27.880     29.777      0.000  -9999.000  -9999.000      0.000
 308.2000      10.293      8.507     23.563     30.213     35.636     37.080     36.938     54.692     93.421      0.478    187.187      2.484     29.877    100.264    263.508      9.261     34.618     35.573     32.772     55.629     23.548     13.579     12.145      2.434     97.726     37.041     86.037    255.579      0.100      9.810      0.000      0.100      0.010     99.900     90.090     99.900      0.100     -8.067     35.636      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.062     26.969     27.073      0.000  -9999.000  -9999.000      0.000
 308.3250      13.040     11.639     23.568     31.540     36.714     38.614     40.963     54.317     93.424      0.476    187.044      2.499     25.297     90.347    253.297      9.558     35.432     36.781     36.099     55.143     23.531     13.061     12.145      2.434     97.407     36.162     91.934    261.124      0.100     28.243      0.000      0.100      0.010     99.900     71.657     99.900      0.100     -8.065     36.714      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.237     25.898     24.412      0.000  -9999.000  -9999.000      0.000
 308.4500      17.536     16.138     23.571     32.648     38.393     40.878     45.994     54.197     93.498      0.474    186.966      2.517     21.217     79.340    243.772     12.598     36.268     38.006     39.538     54.802     23.519     13.827     13.221      2.449     97.275     35.338     93.243    260.932      0.100     45.496      0.000      0.100      0.010     99.900     54.404     99.900      0.100     -7.992     38.393      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.046     24.463     21.742      0.000  -9999.000  -9999.000      0.000
 308.5750      18.351     18.500     23.569     33.647     39.688     42.562     48.276     54.196     93.648      0.473    186.877      2.544     18.527     71.195    236.132     14.738     38.098     40.497     45.376     54.354     23.521     14.600     14.008      2.466     97.181     35.000     89.512    254.815      0.100     56.410      0.000      0.100      0.010     99.900     43.490     99.900      0.100     -7.842     39.688      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.196     23.495     20.714      0.000  -9999.000  -9999.000      0.000
 308.7000      17.121     18.219     23.558     34.820     41.136     44.558     49.505     54.355     93.795      0.473    186.804      2.558     18.229     67.115    230.520     17.476     39.309     42.056     47.905     54.205     23.525     21.349     20.229      2.494     97.181     35.230     83.510    246.032      0.100     61.355      0.000      0.100      0.010     99.900     38.545     99.900      0.100     -7.695     41.136      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.310     22.443     20.200      0.000  -9999.000  -9999.000      0.000
 308.8250      14.917     16.090     23.545     35.831     42.339     46.614     49.893     54.692     93.910      0.473    186.670      2.570     18.977     65.078    227.115     21.636     40.861     44.127     49.423     54.172     23.532     34.936     35.000      2.507     97.162     35.963     72.638    227.577      0.100     63.703      0.000      0.100      0.010     99.900     36.197     99.900      0.100     -7.580     42.339      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.619     21.453     20.043      0.000  -9999.000  -9999.000      0.000
 308.9500      13.482     12.145     23.529     36.848     43.546     49.212     50.476     55.012     94.036      0.472    186.598      2.574     19.717     64.589    224.950     29.105     41.984     45.889     49.758     54.269     23.545     52.367     44.000      2.520     97.181     37.467     66.013    216.525      0.100     64.256      0.000      0.100      0.010     99.900     35.644     99.900      0.100     -7.455     43.546      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.964     20.320     19.812      0.000  -9999.000  -9999.000      0.000
 309.0750      13.205     12.347     23.519     38.087     43.947     50.621     51.414     55.421     94.221      0.472    186.525      2.577     20.058     63.356    222.375     32.742     43.432     48.853     50.311     54.621     23.547     36.084     28.500      2.524     97.252     39.081     58.748    204.849      0.100     65.629      0.000      0.100      0.010     99.900     34.271     99.900      0.100     -7.270     43.947      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.755     19.755     19.450      0.000  -9999.000  -9999.000      0.000
 309.2000      13.972     13.369     23.522     40.409     44.080     51.627     53.278     55.855     94.382      0.472    186.473      2.578     18.314     60.656    217.599     35.327     43.895     50.317     50.984     54.909     23.547     14.821     14.117      2.527     97.289     42.399     55.043    198.589      0.100     68.542      0.000      0.100      0.010     99.900     31.358     99.900      0.100     -7.109     44.080      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.686     19.370     18.769      0.000  -9999.000  -9999.000      0.000
 309.3250      15.869     15.178     23.526     42.941     43.807     51.602     55.936     56.434     94.471      0.473    186.388      2.580     16.399     57.924    212.395     34.811     44.109     51.559     52.740     55.332     23.544     14.640     13.962      2.528     97.379     44.301     52.182    193.225      0.100     71.361      0.000      0.100      0.010     99.900     28.539     99.900      0.100     -7.021     43.807      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.828     19.379     17.878      0.000  -9999.000  -9999.000      0.000
 309.4500      23.906     23.009     23.534     45.633     43.087     50.563     59.448     56.821     94.534      0.473    186.346      2.585     14.348     55.170    208.222     28.710     43.991     51.835     54.934     55.696     23.534     16.297     16.500      2.529     97.510     46.225     51.842    192.775      0.100     74.079      0.000      0.100      0.010     99.900     25.821     99.900      0.100     -6.959     43.087      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.209     19.777     16.822      0.000  -9999.000  -9999.000      0.000
