FORWARD_TEXT_FORMAT_1.0
STDEP =   170.0000
ENDEP =   860.0000
RLEV  =     0.1250
CURVENAME =  DSP, Rll8, RILD, RILM, GR, MMD, AC, SP, DEN, CNL, CAL, RML, RMN, R4.0, DEVI, AZIM, DEN%, CNL%, SP%, R4.0%, GR%, AC%, MMD%, CAL%, rml%, rmn%, RILD%, RILM%, RLL8%, DSP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           DSP       Rll8       RILD       RILM         GR        MMD         AC         SP        DEN        CNL        CAL        RML        RMN       R4.0       DEVI       AZIM       DEN%       CNL%        SP%      R4.0%        GR%        AC%       MMD%       CAL%       rml%       rmn%      RILD%      RILM%      RLL8%       DSP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 237.2500     102.967    102.210     46.849     52.834     84.169      5.693    228.823     67.875      2.587     13.427     22.487     77.485     79.994     37.311      0.450    119.000      2.549     13.523     89.837     37.183     90.009    241.657     35.644     22.453     90.437    101.634     46.314     51.539     80.807    108.478      0.100     76.811      0.000      0.100      0.010     99.900     23.089     99.900      0.100    -17.668     46.849      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.345     18.927      9.784      0.000  -9999.000  -9999.000      0.000
 237.3750     104.460     79.943     46.261     51.424     86.230    -14.559    230.255     67.740      2.592     13.756     22.478     73.953     74.970     40.906      0.570    119.000      2.541     13.406     89.862     34.024     84.717    236.234     -2.441     22.457     94.494    102.697     45.402     49.536     65.785    109.692      0.100     74.991      0.000      0.100      0.010     99.900     24.909     99.900      0.100    -17.804     46.261      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.616     19.446     12.509      0.000  -9999.000  -9999.000      0.000
 237.5000     107.223     65.213     45.333     49.404     86.989      4.961    233.579     67.679      2.594     15.113     22.459     62.545     64.693     45.704      0.600    119.000      2.536     13.544     89.868     30.928     82.205    231.554    -26.367     22.464     93.305     95.217     44.216     47.245     55.868    110.772      0.100     74.306      0.000      0.100      0.010     99.900     25.594     99.900      0.100    -17.868     45.333      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.059     20.241     15.334      0.000  -9999.000  -9999.000      0.000
 237.6250     108.547     55.193     44.037     46.965     89.749     16.553    237.841     67.637      2.595     16.502     22.448     51.162     50.307     54.098      0.730    119.010      2.535     14.905     89.856     25.739     83.064    228.605     17.578     22.484     77.485     79.994     41.129     42.405     44.192    112.561      0.100     71.746      0.000      0.100      0.010     99.900     28.154     99.900      0.100    -17.911     44.037      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.708     21.293     18.118      0.000  -9999.000  -9999.000      0.000
 237.7500     109.754     44.012     41.029     42.274     94.126      4.647    244.218     67.623      2.595     18.189     22.445     25.089     25.083     58.789      0.780    118.980      2.540     16.240     89.831     23.831     86.241    229.231    -16.602     22.499     73.953     74.970     39.414     40.139     41.089    113.293      0.100     67.458      0.000      0.100      0.010     99.900     32.442     99.900      0.100    -17.927     41.029      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.373     23.655     22.721      0.000  -9999.000  -9999.000      0.000
 237.8750     110.876     40.993     39.317     40.026     98.856     28.863    251.573     67.634      2.590     20.078     22.449     21.336     22.035     63.099      0.770    119.110      2.543     17.911     89.807     22.298     86.210    232.167    -10.742     22.542     62.545     64.693     37.750     38.184     39.450    113.928      0.100     62.487      0.000      0.100      0.010     99.900     37.413     99.900      0.100    -17.917     39.317      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.434     24.984     24.394      0.000  -9999.000  -9999.000      0.000
 238.0000     112.603     39.388     37.663     38.089    101.788     -3.279    254.356     67.661      2.581     22.264     22.453     21.701     22.429     66.753      0.820    118.750      2.548     19.680     89.782     21.100     88.439    236.206     34.180     22.573     51.162     50.307     36.265     36.550     38.380    114.477      0.100     59.218      0.000      0.100      0.010     99.900     40.682     99.900      0.100    -17.893     37.663      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.551     26.254     25.389      0.000  -9999.000  -9999.000      0.000
 238.1250     113.330     38.318     36.136     36.421    103.542     -3.236    255.561     67.693      2.568     22.534     22.453     23.263     24.244     69.732      0.810    119.590      2.555     22.206     89.703     20.239     92.177    240.871    -16.113     22.611     25.089     25.083     34.069     34.333     37.318    115.332      0.100     57.192      0.000      0.100      0.010     99.900     42.708     99.900      0.100    -17.862     36.136      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.673     27.457     26.097      0.000  -9999.000  -9999.000      0.000
 238.2500     113.960     37.306     34.028     34.294    103.337      4.056    254.962     67.747      2.547     22.248     22.457     31.094     34.184     69.218      0.800    121.490      2.572     22.568     89.660     20.849     97.723    250.397     42.969     22.658     21.336     22.035     33.368     33.662     37.115    115.619      0.100     57.432      0.000      0.100      0.010     99.900     42.468     99.900      0.100    -17.810     34.028      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.388     29.160     26.805      0.000  -9999.000  -9999.000      0.000
 238.3750     114.527     37.141     33.342     33.638    103.041    -15.467    253.348     67.825      2.540     21.453     22.466     38.465     40.211     67.492      0.800    122.940      2.577     22.352     89.612     22.298    100.939    253.733      2.930     22.754     21.701     22.429     32.913     33.257     37.562    115.796      0.100     57.776      0.000      0.100      0.010     99.900     42.124     99.900      0.100    -17.734     33.342      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.993     29.728     26.924      0.000  -9999.000  -9999.000      0.000
 238.5000     115.349     37.634     32.899     33.249    104.300      6.895    252.620     67.874      2.536     20.115     22.485     45.489     44.912     64.409      0.790    123.340      2.575     21.697     89.557     24.557    103.343    255.496    -14.648     22.789     23.263     24.244     32.678     33.111     38.785    115.851      0.100     56.298      0.000      0.100      0.010     99.900     43.602     99.900      0.100    -17.686     32.899      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.396     30.076     26.572      0.000  -9999.000  -9999.000      0.000
 238.6250     115.629     38.950     32.692     33.131    103.779     12.943    252.266     67.919      2.536     19.895     22.504     45.553     41.168     58.896      0.840    123.240      2.567     20.162     89.410     31.385    103.904    255.679     17.578     22.812     31.094     34.184     32.913     33.450     41.571    115.558      0.100     56.914      0.000      0.100      0.010     99.900     42.986     99.900      0.100    -17.643     32.692      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.589     30.183     25.674      0.000  -9999.000  -9999.000      0.000
 238.7500     115.799     41.598     32.934     33.471    102.827      2.499    252.305     67.944      2.541     20.135     22.545     23.515     23.563     56.146      0.880    122.740      2.542     19.865     89.319     35.726    102.306    253.658    -20.508     22.843     38.465     40.211     33.282     33.809     42.027    115.216      0.100     58.025      0.000      0.100      0.010     99.900     41.875     99.900      0.100    -17.620     32.934      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.363     29.877     24.039      0.000  -9999.000  -9999.000      0.000
 238.8750     115.833     41.986     33.314     33.836    101.950     23.281    252.712     67.934      2.544     20.641     22.577     23.529     25.149     53.711      0.790    123.010      2.532     20.055     89.209     40.349    104.371    252.787     -6.348     22.932     45.489     44.912     33.820     34.249     41.333    114.770      0.100     59.034      0.000      0.100      0.010     99.900     40.866     99.900      0.100    -17.632     33.314      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.018     29.555     23.818      0.000  -9999.000  -9999.000      0.000
 239.0000     115.537     41.304     33.859     34.285    100.631    -16.926    253.174     67.898      2.550     21.057     22.617     27.636     29.639     51.351      0.730    123.410      2.525     20.550     89.081     45.019    104.173    252.321     30.762     22.998     45.553     41.168     34.485     34.839     40.847    114.245      0.100     60.526      0.000      0.100      0.010     99.900     39.374     99.900      0.100    -17.670     33.859      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.534     29.168     24.211      0.000  -9999.000  -9999.000      0.000
